server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:50:25] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:50:55] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:51:26] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:51:56] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:52:26] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:52:57] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
[12-09-2026 13:53:27] [   error] [                ] Server list query returned an error: server request failed: server request failed for endpoint https://171.76.82.227:30120/info.json (Get "https://171.76.82.227:30120/info.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/dynamic.json (Get "https://171.76.82.227:30120/dynamic.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers))
server request failed: server request failed for endpoint https://171.76.82.227:30120/players.json (Get "https://171.76.82.227:30120/players.json": context deadline exceeded (Client.Timeout exceeded while awaiting headers)).
